followup_id	plot_label	corpus_database_id	name	followup_track	original_assigned_to	decision	confidence	gpt_needed	assign_after_codex	selected_artifact_ids	selected_local_paths	selected_sample_paths	parser_evidence_counts	decision_basis	recommended_next_action	landing_url	raw_url	existing_local_paths
result_artifact_followup_1544758402e29563	figure1	corpus_db_lead_self_control_fmri_2022	Self control neuroimaging replication	codex_local_mirror_identification	codex	staged_local_source_not_ready_for_figure1	medium	no	none	source_artifact_fc14389266cdf11e | source_artifact_a998d425c00820b0 | source_artifact_ce3d2bea8f32fc0e | source_artifact_75ce9fca5d2384eb | source_artifact_489a75ee413f4576 | source_artifact_011d568428066e9b | source_artifact_68722f9875cfc1ee | source_artifact_3e82e29097cf6b2e	data/derived/replication_pairs/harvest/staged/self_control_fmri_2022__stage.csv | data/raw/replication_projects/lead_harvest/self_control_fmri_2022/landing_probe.json | data/raw/replication_projects/lead_harvest/self_control_fmri_2022/osf_01_download.json | data/raw/replication_projects/lead_harvest/self_control_fmri_2022/osf_02_download.json | data/raw/replication_projects/lead_harvest/self_control_fmri_2022/osf_03_download.json | data/raw/replication_projects/lead_harvest/self_control_fmri_2022/osf_04_download.json | data/raw/replication_projects/lead_harvest/self_control_fmri_2022/paper_mirrors/scholz_hbm_2022_eur.pdf | data/raw/replication_projects/lead_harvest/self_control_fmri_2022/osf_file_list.csv	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_fc14389266cdf11e.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_a998d425c00820b0.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_ce3d2bea8f32fc0e.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_75ce9fca5d2384eb.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_489a75ee413f4576.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_011d568428066e9b.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_68722f9875cfc1ee.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_3e82e29097cf6b2e.json	parser_rows=13; sampled=11; high=0; medium=1; extracted=0	Existing staged decision at data/derived/replication_pairs/harvest/staged/self_control_fmri_2022__stage.csv has default_action=stage_only; expected_rows=4; promotion_blocker=missing_machine_readable_pair_results|metric_not_on_shared_d_axis; notes=OSF contains scripts stimuli preregistration and pilot materials and a valid open paper mirror is local. OpenNeuro provides raw fMRI but no final machine-readable original-versus-replication D/N result table was located	Keep staged/local files as provenance context; do not promote to corpus-result extraction until the blocker is explicitly resolved.			data/raw/replication_projects/lead_harvest/self_control_fmri_2022 | data/derived/replication_pairs/harvest/staged/self_control_fmri_2022__stage.csv
result_artifact_followup_99c2d6e691e2dbc2	figure1	corpus_db_lead_strategy_fit_2025	Strategy situation fit replication	codex_local_mirror_identification	codex	staged_local_source_not_ready_for_figure1	medium	no	none	source_artifact_5a25f1024ddd052b | source_artifact_348a13a4326a8fa9	data/derived/replication_pairs/harvest/staged/strategy_fit_2025__stage.csv | data/raw/replication_projects/lead_harvest/strategy_fit_2025/landing_probe.json	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_5a25f1024ddd052b.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_348a13a4326a8fa9.json	parser_rows=2; sampled=2; high=0; medium=1; extracted=0	Existing staged decision at data/derived/replication_pairs/harvest/staged/strategy_fit_2025__stage.csv has default_action=stage_only; expected_rows=3; promotion_blocker=effect_conversion_policy_missing; notes=Recent direct replication with public data	Keep staged/local files as provenance context; do not promote to corpus-result extraction until the blocker is explicitly resolved.			data/raw/replication_projects/lead_harvest/strategy_fit_2025 | data/derived/replication_pairs/harvest/staged/strategy_fit_2025__stage.csv
result_artifact_followup_0ab502457f10add6	figure1	corpus_db_wils_2023_ibd_phase_ii_iii	Wils 2023 IBD phase II/III	codex_local_mirror_identification	codex	staged_local_source_not_ready_for_figure1	medium	no	none	source_artifact_f27e579fb912d3f7	data/derived/replication_pairs/harvest/staged/wils_2023_ibd_phase2_phase3_response_rates__stage.csv	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_f27e579fb912d3f7.json	parser_rows=1; sampled=1; high=0; medium=1; extracted=0	Existing staged decision at data/derived/replication_pairs/harvest/staged/wils_2023_ibd_phase2_phase3_response_rates__stage.csv has default_action=stage_native_metric; expected_rows=37; promotion_blocker=native_treatment_arm_response_rate_not_treatment_contrast; notes=Staged only: the table compares treatment-arm response rates across phase 2 and phase 3 trials, not active-vs-placebo effects.	Keep staged/local files as provenance context; do not promote to corpus-result extraction until the blocker is explicitly resolved.			data/derived/replication_pairs/harvest/staged/wils_2023_ibd_phase2_phase3_response_rates__stage.csv
result_artifact_followup_d263a69d101292fc	figure1	corpus_db_lead_wood_porter_2019	Wood and Porter elusive backfire effect	codex_local_mirror_identification	codex	staged_local_source_not_ready_for_figure1	medium	no	none	source_artifact_9f79ffdce8ff33dc | source_artifact_535667e08e170299 | source_artifact_f473fa99683a26e9 | source_artifact_7f7ab631f8edd5de | source_artifact_96d17f869d81d354 | source_artifact_15f963b3df90e133 | source_artifact_a2e9abc0c1795fb0 | source_artifact_5534e326d0de133a	data/raw/replication_projects/lead_harvest/wood_porter_2019/dataverse_02__elusive-tab_207.tab | data/derived/replication_pairs/harvest/staged/wood_porter_2019__stage.csv | data/raw/replication_projects/lead_harvest/wood_porter_2019/dataverse_06__elusive-tab_208.tab | data/raw/replication_projects/lead_harvest/wood_porter_2019/dataverse_manifest.json | data/raw/replication_projects/lead_harvest/wood_porter_2019/dataverse_08__elusive-tab_202.tab | data/raw/replication_projects/lead_harvest/wood_porter_2019/dataverse_01__elusive-tab_205.tab | data/raw/replication_projects/lead_harvest/wood_porter_2019/dataverse_03__elusive-tab_209.tab | data/raw/replication_projects/lead_harvest/wood_porter_2019/dataverse_04__elusive-tab_204.tab	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_9f79ffdce8ff33dc.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_535667e08e170299.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_f473fa99683a26e9.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_7f7ab631f8edd5de.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_96d17f869d81d354.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_15f963b3df90e133.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_a2e9abc0c1795fb0.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_5534e326d0de133a.json	parser_rows=27; sampled=27; high=0; medium=14; extracted=0	Existing staged decision at data/derived/replication_pairs/harvest/staged/wood_porter_2019__stage.csv has default_action=stage_only; expected_rows=52; promotion_blocker=metric_not_on_shared_d_axis; notes=Full Dataverse bundle downloaded with survey and correction files plus R scripts. The suggested OSF pes2y mirror was checked and is a different fake-news memory project. Strict target pairing and shared-D conversion still require a native-metric lane or hand extraction	Keep staged/local files as provenance context; do not promote to corpus-result extraction until the blocker is explicitly resolved.			data/raw/replication_projects/lead_harvest/wood_porter_2019 | data/derived/replication_pairs/harvest/staged/wood_porter_2019__stage.csv
result_artifact_followup_c5bb301e03b767b0	figure1	lead_communication_privacy_2025	Communication privacy replication corpus	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_0bd8999a3c5c3c1f	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_communication_privacy_2025/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_0bd8999a3c5c3c1f.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. Communication privacy SEM paths: integrated_in_build=True; terminal_status=integrated; classification=; live_pair_rows=31; catalog_usable_pair_rows=31; notes=Auto-discovered promoted harvested lead source. | generic_stage_csv; rows=1; cols=14 | live integrated source summary | promoted pair table; rows=31; cols=14 | raw lead-harvest artifact directory present; downloaded_payload_present; landing_preview.bin, landing_probe.json, manual__4-1_overall_analyses.html, manual__4-2_additional_analyses.html, manual__results1.Rdata, manual__results2.Rdata, osf_01__data_combined.csv, osf_01_download.json, osf_02__0-0_initial_preprocessing.R, osf_02_download.json, osf_03__2-0_sample_description.R, osf_03_download.json	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://osf.io/gnb2t/		
result_artifact_followup_62c102c2dfb6a4d3	figure1	lead_contextual_bias_2026	Contextual Bias in Verbal Credibility Assessment	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_ea862cbf0c73539d	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_contextual_bias_2026/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_ea862cbf0c73539d.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. Contextual bias in verbal credibility (OSF raw): integrated_in_build=True; terminal_status=integrated; classification=; live_pair_rows=6; catalog_usable_pair_rows=13; notes=Auto-discovered promoted harvested lead source. | generic_stage_csv; rows=1; cols=14 | live integrated source summary | promoted pair table; rows=13; cols=14 | raw lead-harvest artifact directory present; downloaded_payload_present; landing_preview.bin, landing_probe.json, osf_01__Original_Dataset.sav, osf_01_download.json, osf_02__FinalData.xlsx, osf_02_download.json, osf_03__Bogaard_Analysis.R, osf_03_download.json, osf_04__FinalData.R, osf_04_download.json, osf_05__FinalData.R, osf_05_download.json	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://osf.io/f2xrv/		
result_artifact_followup_f0f83f702c3301a9	figure1	lead_coppock_2019	Coppock 2019 generalizability corpus	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_27a6d96098cf8057	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_coppock_2019/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_27a6d96098cf8057.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. Coppock 2019 generalizability corpus: integrated_in_build=True; terminal_status=integrated; classification=harvest-promoted pair table; live_pair_rows=50; catalog_usable_pair_rows=50; notes=Auto-discovered promoted harvested lead source.	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://isps.yale.edu/research/publications/isps18-07		
result_artifact_followup_4c734b6adcb330d4	figure1	lead_deceptive_intentions_2018	Deceptive intentions verbal credibility replication	codex_parser_or_result_mapping	codex	already_integrated_live_pair_source	high	no	none	source_artifact_63394a13fba3806b	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_deceptive_intentions_2018/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_63394a13fba3806b.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. Deceptive intentions verbal credibility (OSF raw): integrated_in_build=True; terminal_status=integrated; classification=; live_pair_rows=1; catalog_usable_pair_rows=1; notes=Auto-discovered promoted harvested lead source. | generic_stage_csv; rows=1; cols=14 | live integrated source summary | raw lead-harvest artifact directory present; downloaded_payload_present; landing_preview.bin, landing_probe.json, osf_01__human_coded_variables.txt, osf_01_download.json, osf_02__replication_verbal_cred_informedpriors_osf.R, osf_02_download.json, osf_03__main_data.txt, osf_03_download.json, osf_04__replication_verbal_cred_main_osf.R, osf_04_download.json, osf_05__interview_dutch.docx, osf_05_download.json	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.	https://osf.io/t29dz/		
result_artifact_followup_345810042d4387e3	figure1	lead_eef_regrants	EEF efficacy effectiveness regrants	codex_parser_or_result_mapping	codex	landing_snapshot_context_not_result_artifact	high	no	none	source_artifact_f3eda75c2dd76501	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_eef_regrants/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_f3eda75c2dd76501.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	All matched local evidence paths are landing.html snapshots under result_artifact_acquisition/landing_snapshots, not source result tables.	Keep the landing snapshot as acquisition/context evidence; do not parse it as the corpus result catalog.	https://educationendowmentfoundation.org.uk/projects-and-evaluation/projects		
result_artifact_followup_c22476f0e20f2792	figure1	lead_metaketa_iii_2021	EGAP Metaketa III	codex_parser_or_result_mapping	codex	landing_snapshot_context_not_result_artifact	high	no	none	source_artifact_0812ac23a0f45178	steps/source_inventory/figure1/result_artifact_acquisition/landing_snapshots/lead_metaketa_iii_2021/landing.html	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_documents/artifact_samples/source_artifact_0812ac23a0f45178.json	parser_rows=1; sampled=1; high=0; medium=0; extracted=0	All matched local evidence paths are landing.html snapshots under result_artifact_acquisition/landing_snapshots, not source result tables.	Keep the landing snapshot as acquisition/context evidence; do not parse it as the corpus result catalog.	https://osf.io/knje7/		
