source_family,year,study_slug,title,study_url,row_status,prereg_evidence,d_n_status,notes
TESS peer-reviewed survey-experiment archive,2014,wallace432,"Leaders, the Public, and the Domestic Effects of International Law",https://tessexperiments.org/study/wallace432,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2014,yurk466,"A Piece of the Pie: Achievement, Children's Sex, and Parent Resource Distribution",https://tessexperiments.org/study/yurk466,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2013,Gilens419,The Salience of National Identity and Americans' Orientations Toward Subgroups,https://tessexperiments.org/study/Gilens419,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2013,McGinty397,Effects of a Randomized Experiment Portraying Mental Illness and Drug Abuse as Treatable Health Conditions,https://tessexperiments.org/study/McGinty397,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2013,beaulieu381,Political Parties and Perceptions of Election Fraud,https://tessexperiments.org/study/beaulieu381,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2013,bielby276,Americans' Support for Workplace Interventions for Combating Racial and Gender Bias: The Impact of Policy Justifications and Inequality Beliefs,https://tessexperiments.org/study/bielby276,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2013,browman297,Solo and Selfish: The Effects of Social Distancing and Rejection Sensitivity on Greedy Behavior,https://tessexperiments.org/study/browman297,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2013,chiong300,An experiment on the presumption of consent to emergency medical treatment,https://tessexperiments.org/study/chiong300,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2013,denny366,"Clarifying the Ideal Worker Norm: Workplace Evaluations of Women by Motherhood Status, Level of Involvement, and Race",https://tessexperiments.org/study/denny366,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2013,deppe340,Intuitive Conservatives and Analytical Liberals: Ideology and Dual-Processing Theory,https://tessexperiments.org/study/deppe340,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2013,eckhousebrief24,Economic Reality or Perceived State? How Self-Interest Shapes Social Policy Preferences,https://tessexperiments.org/study/eckhousebrief24,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
