plot_label	plot_universe_id	corpus_database_id	name	record_kind	inventory_status	current_scope_roles	plot_relevance_field	plot_relevance_value	access_status	host	landing_url	raw_url	existing_local_paths	result_fields_available	has_d_or_convertible_effect	has_n	has_replication_pair_mapping	result_artifact_acquisition_state	acquisition_route_type	acceptable_result_artifact_classes	target_local_root	priority	blocker_codes	next_action	notes	last_seen
figure1	plot1_replication_pairs	manual_search_manual_tracker_3bdb9d12bfd6	Howard et al. 2017 neurology selective reporting bias audit	candidate_repository_package	discovered_search_lead	figure1_repository_package_candidate	figure1_replication_relevance	unknown	search_metadata_seen	manual_tracker	reports/corpus_suggestion_tracker.md	reports/corpus_suggestion_tracker.md		unknown; search metadata only	unknown	yes	unknown	needs_result_bearing_artifact_on_disk	direct_download_or_api_snapshot	downloaded database export | API JSON snapshot | raw table | archive	data/raw/source_artifacts/figure1/manual_tracker_row_howard_et_al_2017_neurology_selective_reporting_bias_audit_48	high	no_local_result_artifact	run_direct_download_or_api_snapshot_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	manual_search_manual_tracker_4d67efc9b112	Kühberger, Fritz & Scherndl 2014 psychology main-question results	candidate_repository_package	discovered_search_lead	figure1_repository_package_candidate	figure1_replication_relevance	unknown	search_metadata_seen	manual_tracker	reports/corpus_suggestion_tracker.md	reports/corpus_suggestion_tracker.md		unknown; search metadata only	unknown	yes	unknown	needs_result_bearing_artifact_on_disk	direct_download_or_api_snapshot	downloaded database export | API JSON snapshot | raw table | archive	data/raw/source_artifacts/figure1/manual_tracker_row_k_hberger_fritz_scherndl_2014_psychology_main_question_result	high	no_local_result_artifact	run_direct_download_or_api_snapshot_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	manual_search_manual_tracker_06310c250070	Lancee et al. 2017 antipsychotic outcome-reporting audit	candidate_repository_package	needs_triage_search_lead	figure1_repository_package_candidate	figure1_replication_relevance	unknown	search_metadata_seen	manual_tracker	reports/corpus_suggestion_tracker.md	reports/corpus_suggestion_tracker.md		unknown; search metadata only	unknown	yes	unknown	needs_result_bearing_artifact_on_disk	direct_download_or_api_snapshot	downloaded database export | API JSON snapshot | raw table | archive	data/raw/source_artifacts/figure1/manual_tracker_row_lancee_et_al_2017_antipsychotic_outcome_reporting_audit_558e3	high	no_local_result_artifact	run_direct_download_or_api_snapshot_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	manual_search_manual_tracker_0e6561494e1f	Leight/Asri/Imai AEA publication-tracking paper	candidate_repository_package	needs_triage_search_lead	figure1_repository_package_candidate	figure1_replication_relevance	unknown	search_metadata_seen	manual_tracker	reports/corpus_suggestion_tracker.md	reports/corpus_suggestion_tracker.md		unknown; search metadata only	unknown	unknown	unknown	needs_result_bearing_artifact_on_disk	direct_download_or_api_snapshot	downloaded database export | API JSON snapshot | raw table | archive	data/raw/source_artifacts/figure1/manual_tracker_row_leight_asri_imai_aea_publication_tracking_paper_c7e8b0f4ee3a	high	no_local_result_artifact	run_direct_download_or_api_snapshot_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	repo_search_datacite_3b16251a61cf	Manually categorized defect-related commits in Programming-Language Infrastructure-as-Code (PL-IaC) repositories	candidate_repository_package	discovered_search_lead	figure1_repository_package_candidate	figure1_replication_relevance	unknown	search_metadata_seen	data.mendeley.com	https://data.mendeley.com/datasets/r53r882ygt/1			unknown; search metadata only	unknown	unknown	unknown	needs_result_bearing_artifact_on_disk	repository_or_package_discovery	package landing page | repository archive | data/code files | generated result tables	data/raw/source_artifacts/figure1/10_17632_r53r882ygt_1	high	no_local_result_artifact	run_repository_or_package_discovery_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	manual_search_manual_tracker_afdc7a7c5ffa	Motyl et al. 2017 critical hypothesized tests	candidate_repository_package	discovered_search_lead	figure1_repository_package_candidate	figure1_replication_relevance	unknown	search_metadata_seen	manual_tracker	reports/corpus_suggestion_tracker.md	reports/corpus_suggestion_tracker.md		unknown; search metadata only	unknown	yes	unknown	needs_result_bearing_artifact_on_disk	direct_download_or_api_snapshot	downloaded database export | API JSON snapshot | raw table | archive	data/raw/source_artifacts/figure1/manual_tracker_row_motyl_et_al_2017_critical_hypothesized_tests_cf8237839cca	high	no_local_result_artifact	run_direct_download_or_api_snapshot_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	manual_search_manual_tracker_66df900c9e83	Nordic trial reporting dataset	candidate_repository_package	needs_triage_search_lead	figure1_repository_package_candidate	figure1_replication_relevance	unknown	search_metadata_seen	manual_tracker	reports/corpus_suggestion_tracker.md	reports/corpus_suggestion_tracker.md		unknown; search metadata only	yes	unknown	unknown	needs_result_bearing_artifact_on_disk	direct_download_or_api_snapshot	downloaded database export | API JSON snapshot | raw table | archive	data/raw/source_artifacts/figure1/manual_tracker_row_nordic_trial_reporting_dataset_d5f6901cc693	high	no_local_result_artifact	run_direct_download_or_api_snapshot_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	manual_search_manual_tracker_80501a192068	"Older Brodeur ""Methods Matter"" / OpenICPSR file"	candidate_repository_package	needs_triage_search_lead	figure1_repository_package_candidate	figure1_replication_relevance	unknown	search_metadata_seen	manual_tracker	reports/corpus_suggestion_tracker.md	reports/corpus_suggestion_tracker.md		unknown; search metadata only	unknown	unknown	unknown	needs_result_bearing_artifact_on_disk	direct_download_or_api_snapshot	downloaded database export | API JSON snapshot | raw table | archive	data/raw/source_artifacts/figure1/manual_tracker_row_older_brodeur_methods_matter_openicpsr_file_be2c24ae9930	high	no_local_result_artifact	run_direct_download_or_api_snapshot_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	manual_search_manual_tracker_a594814aa3b4	Olsson & Sundell 2023 Swedish social interventions	candidate_repository_package	discovered_search_lead	figure1_repository_package_candidate	figure1_replication_relevance	unknown	search_metadata_seen	manual_tracker	reports/corpus_suggestion_tracker.md	reports/corpus_suggestion_tracker.md		unknown; search metadata only	yes	unknown	unknown	needs_result_bearing_artifact_on_disk	direct_download_or_api_snapshot	downloaded database export | API JSON snapshot | raw table | archive	data/raw/source_artifacts/figure1/manual_tracker_row_olsson_sundell_2023_swedish_social_interventions_7dbf6b63e664	high	no_local_result_artifact	run_direct_download_or_api_snapshot_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	repo_search_osf_2b928c9c5eb3	Original Study	candidate_repository_package	needs_triage_search_lead	figure1_repository_package_candidate	figure1_replication_relevance	unknown	search_metadata_seen	osf.io	https://osf.io/4qb9k/			unknown; search metadata only	unknown	unknown	yes	needs_result_bearing_artifact_on_disk	osf_inventory_and_download	OSF file inventory | CSV/TSV/XLSX/RDS/SAV/DTA | ZIP member | README/code | PDF supplement	data/raw/source_artifacts/figure1/4qb9k	high	no_local_result_artifact	run_osf_inventory_and_download_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	repo_search_osf_aabadb891e8b	Preregistration: Literature Search - Replication studies and original studies	candidate_repository_package	discovered_search_lead	figure1_repository_package_candidate	figure1_replication_relevance	unknown	search_metadata_seen	osf.io	https://osf.io/dsqep/			unknown; search metadata only	unknown	unknown	yes	needs_result_bearing_artifact_on_disk	osf_inventory_and_download	OSF file inventory | CSV/TSV/XLSX/RDS/SAV/DTA | ZIP member | README/code | PDF supplement	data/raw/source_artifacts/figure1/dsqep	high	no_local_result_artifact	run_osf_inventory_and_download_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	repo_search_datacite_6f6fbb02bbc4	Primary data and results	candidate_repository_package	discovered_search_lead	figure1_repository_package_candidate	figure1_replication_relevance	unknown	search_metadata_seen	figshare.com	https://figshare.com/articles/dataset/Primary_data_and_results/31971444/1			unknown; search metadata only	unknown	unknown	yes	needs_result_bearing_artifact_on_disk	figshare_record_file_download	Figshare article metadata | public files | collection files	data/raw/source_artifacts/figure1/10_6084_m9_figshare_31971444_v1	high	no_local_result_artifact	run_figshare_record_file_download_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	repo_search_osf_fffdef2d8c78	Replication	candidate_repository_package	discovered_search_lead	figure1_repository_package_candidate	figure1_replication_relevance	unknown	search_metadata_seen	osf.io	https://osf.io/vpceb/			unknown; search metadata only	unknown	yes	yes	needs_result_bearing_artifact_on_disk	osf_inventory_and_download	OSF file inventory | CSV/TSV/XLSX/RDS/SAV/DTA | ZIP member | README/code | PDF supplement	data/raw/source_artifacts/figure1/vpceb	high	no_local_result_artifact	run_osf_inventory_and_download_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	repo_search_dataverse_4450c811f725	Replication Document Term and Feature Matrices	candidate_repository_package	needs_triage_search_lead	figure1_repository_package_candidate	figure1_replication_relevance	unknown	search_metadata_seen	doi.org	https://doi.org/10.7910/DVN/KZW8R2			unknown; search metadata only	unknown	unknown	unknown	needs_result_bearing_artifact_on_disk	dataverse_inventory_and_download	Dataverse dataset metadata | tabular file | package ZIP | codebook | replication package member	data/raw/source_artifacts/figure1/doi_10_7910_dvn_kzw8r2	high	no_local_result_artifact	run_dataverse_inventory_and_download_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	repo_search_dataverse_c2906b5dfd2b	Replication files for Male circumcision and HIV acquisition: re-investigating the evidence from young men in Kisumu, Kenya	candidate_repository_package	discovered_search_lead	figure1_repository_package_candidate	figure1_replication_relevance	unknown	search_metadata_seen	doi.org	https://doi.org/10.7910/DVN/5HYL5A			unknown; search metadata only	unknown	unknown	unknown	needs_result_bearing_artifact_on_disk	dataverse_inventory_and_download	Dataverse dataset metadata | tabular file | package ZIP | codebook | replication package member	data/raw/source_artifacts/figure1/doi_10_7910_dvn_5hyl5a	high	no_local_result_artifact	run_dataverse_inventory_and_download_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
