source_file_id	source_id	source_byte_class	file_role	media_type_sniffed	byte_size	local_path	local_file_exists	parser_priority_rank	parser_route	recommended_parser_stack	level6_track	linked_source_result_count	linked_unverified_result_count	linked_evidence_levels	linked_source_result_ids	linked_result_labels	worklist_status	next_action
file_l5_505e348cefb3	work_title_integrative_analysis_of_genome_wide_association_studies_identifies	full_article_pdf	full_article	pdf	770184	data/cache/provenance_level5/sample_300/sr_3741edf3cd08__pubmed_doi_europepmc_search_json_source_url_3__europepmc.org_articles_pmc6298238_pdf_render.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_3741edf3cd08	Integrative analysis of genome-wide association studies identifies novel loci associated with neuropsychiatric disorders.	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_efd922be8682	work_title_turri_et_al_2015_experiment_1_darrel_squirrel_knowledge_attributio	full_article_pdf	full_article	pdf	3877054	data/cache/provenance_level5/sample_300/sr_3dcf8949d2f9__pubmed_doi_crossref_work_json_source_url_1__www.nature.com_articles_s41588-024-02044-7.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_3dcf8949d2f9	Turri et al. (2015) Experiment 1 Darrel/Squirrel knowledge attribution	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_9363c879416b	work_title_genome_wide_association_analyses_of_breast_cancer_in_women_of_afri	full_article_pdf	full_article	pdf	13809392	data/cache/provenance_level5/sample_300/sr_418e6ec7b4d3__pubmed_doi_crossref_work_json_source_url_1__www.nature.com_articles_s41588-025-02355-3.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_418e6ec7b4d3	Genome-wide association analyses of breast cancer in women of African ancestry identify new susceptibility loci and improve risk prediction.	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_ff5951e8592c	work_title_incorporating_spatial_anatomical_similarity_into_the_vgwas_framewo	full_article_pdf	full_article	pdf	408661	data/cache/provenance_level5/sample_300/sr_44a8287fc7cc__pubmed_doi_europepmc_search_json_source_url_3__europepmc.org_articles_pmc6954655_pdf_render.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_44a8287fc7cc	Incorporating spatial-anatomical similarity into the VGWAS framework for AD biomarker detection.	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_143a09b93982	work_title_maximizing_performance	full_article_pdf	full_article	pdf	252300	data/cache/provenance_level5/sample_300/sr_528e74f3ea09__semantic_scholar_work_json_source_url_1__europepmc.org_articles_pmc5638420_pdf_render.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_528e74f3ea09	Maximizing Performance	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_f6363fb286b6	work_title_nahmias_et_al_2006	full_article_pdf	full_article	pdf	3877054	data/cache/provenance_level5/sample_300/sr_562a7f6042a2__pubmed_doi_crossref_work_json_source_url_1__www.nature.com_articles_s41588-024-02044-7.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_562a7f6042a2	Nahmias et al. (2006)	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_9ec354d80059	work_title_integration_of_transcriptome_and_exome_genotyping_identifies_signi	full_article_pdf	full_article	pdf	230738	data/cache/provenance_level5/sample_300/sr_649b913c7a05__pubmed_doi_europepmc_search_json_source_url_3__europepmc.org_articles_pmc7657179_pdf_render.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_649b913c7a05	Integration of Transcriptome and Exome Genotyping Identifies Significant Variants with Autism Spectrum Disorder.	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_03a68ef8468b	work_title_halberda_j_2006_is_this_a_dax_which_i_see_before_me_use_of_the_log	full_article_pdf	full_article	pdf	3877054	data/cache/provenance_level5/sample_300/sr_6884c920951c__pubmed_doi_crossref_work_json_source_url_1__www.nature.com_articles_s41588-024-02044-7.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_6884c920951c	Halberda, J. (2006). Is this a dax which I see before me? Use of the logical argument disjunctive syllogism supports word-learning in children and adults.Cognitive psychology, 53(4), 310-344.	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_e234c787ecc6	work_title_effect_of_hla_drb1_alleles_and_genetic_variants_on_the_development	full_article_pdf	full_article	pdf	309061	data/cache/provenance_level5/sample_300/sr_69da0613a6c0__pubmed_doi_openalex_work_json_source_url_1__pure.amsterdamumc.nl_ws_files_157054312_effect-of-hla-drb1-alleles-and-genetic-variants-on.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_69da0613a6c0	Effect of HLA-DRB1 alleles and genetic variants on the development of neutralizing antibodies to interferon beta in the BEYOND and BENEFIT trials.	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_446e00428ec8	work_title_mobilizing_candidates_political_actors_strategically_shape_the_can	full_article_pdf	full_article	pdf	2427	data/cache/provenance_level5/sample_300/sr_706e5e6c7819__openalex_work_json_source_url_1__escholarship.org_content_qt9tg5w5qh_qt9tg5w5qh.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_706e5e6c7819	Mobilizing Candidates: Political Actors Strategically Shape The Candidate Pool With Personal Appeals	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_425fdbbaf578	work_title_psalta_l_young_a_w_thompson_p_andrews_t_j_2014_the_thatcher_illusi	full_article_pdf	full_article	pdf	641982	data/cache/provenance_level5/sample_300/sr_78c450606fc2__semantic_scholar_work_json_source_url_1__europepmc.org_articles_pmc4298288_pdf_render.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_78c450606fc2	Psalta, L., Young, A. W., Thompson, P., & Andrews, T. J. (2014). The Thatcher illusion reveals orientation dependence in brain regions involved in processing facial expressions. Psychological science, 25(1), 128-136.	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_753c2fde69f4	work_title_is_the_spread_of_covid_19_across_countries_influenced_by_environme	full_article_pdf	full_article	pdf	194951	data/cache/provenance_level5/sample_300/sr_8226dc61270c__openalex_work_json_source_url_1__www.medrxiv.org_content_medrxiv_early_2020_04_23_2020.04.08.20058164.full.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_8226dc61270c	Is The Spread Of Covid-19 Across Countries Influenced By Environmental, Economic And Social Factors? (SCORE 5g09O0q)	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_463f3bdde619	work_title_children_and_careers_how_family_size_affects_parents_labor_market	full_article_pdf	full_article	pdf	613167	data/cache/provenance_level5/sample_300/sr_8bf8e026decd__crossref_work_json_source_url_2__link.springer.com_content_pdf_10.1007_s13524-017-0612-0.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_8bf8e026decd	Children And Careers: How Family Size Affects Parents’ Labor Market Outcomes In The Long Run	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_9f063d032bb2	work_title_effects_of_phonemic_similarity_on_total_number_of_correctly_recall	full_article_pdf	full_article	pdf	1598560	data/cache/provenance_level5/sample_300/sr_8d5804d7e7e8__crossref_work_json_source_url_1__link.springer.com_content_pdf_10.3758_bf03211160.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_8d5804d7e7e8	effects of phonemic similarity [...] on total number of [...] correctly recalled times	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_c0ec9a90bd0a	work_title_genetic_variants_at_2q24_are_associated_with_susceptibility_to_typ	full_article_pdf	full_article	pdf	335491	data/cache/provenance_level5/sample_300/sr_8ef41f574c02__pubmed_doi_semantic_scholar_work_json_source_url_1__europepmc.org_articles_pmc2883345_pdf_render.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_8ef41f574c02	Genetic variants at 2q24 are associated with susceptibility to type 2 diabetes.	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_a82e98621811	work_title_genome_wide_association_studies_identify_137_genetic_loci_for_dna	full_article_pdf	full_article	pdf	2383067	data/cache/provenance_level5/sample_300/sr_9e1a912c9b1d__pubmed_doi_crossref_work_json_source_url_1__www.nature.com_articles_s41467-025-59383-0.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_9e1a912c9b1d	Genome-wide association studies identify 137 genetic loci for DNA methylation biomarkers of aging.	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_f79c2c95cbef	work_doi_10_1086_670394	full_article_pdf	full_article	pdf	266472	data/cache/provenance_level5/sample_300/sr_a2e527fb29d6__semantic_scholar_work_json_source_url_1__biblio.ugent.be_publication_4115744_file_6801881.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_a2e527fb29d6	Weijters et al. (2013)	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_0aa04286face	work_title_demographic_and_genome_wide_association_analyses_according_to_musc	full_article_pdf	full_article	pdf	2427	data/cache/provenance_level5/sample_300/sr_acfd28ade498__pubmed_doi_openalex_work_json_source_url_1__escholarship.org_content_qt53c9n629_qt53c9n629.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_acfd28ade498	Demographic and Genome Wide Association Analyses According to Muscle Mass Using Data of the Korean Genome and Epidemiology Study.	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_c617fc607b55	work_title_adapting_to_climate_change_the_remarkable_decline_in_the_us_temper	full_article_pdf	full_article	pdf	2427	data/cache/provenance_level5/sample_300/sr_b38402a7e48a__openalex_work_json_source_url_1__escholarship.org_content_qt08c6t2hs_qt08c6t2hs.pdf_t_pe6irw.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_b38402a7e48a	Adapting To Climate Change: The Remarkable Decline In The Us Temperature-Mortality Relationship Over The Twentieth Century	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_d321c1966f68	work_title_object_working_memory_is_employed_during_mental_rotation	full_article_pdf	full_article	pdf	105811	data/cache/provenance_level5/sample_300/sr_b6505d27d5ef__crossref_work_json_source_url_1__link.springer.com_content_pdf_10.3758_bf03194043.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_b6505d27d5ef	object working memory is employed during mental rotation	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_e3c82faace80	work_title_genome_wide_association_and_longitudinal_analyses_reveal_genetic_l	full_article_pdf	full_article	pdf	441882	data/cache/provenance_level5/sample_300/sr_c5752f09223e__pubmed_doi_europepmc_search_json_source_url_3__europepmc.org_articles_pmc3674797_pdf_render.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_c5752f09223e	Genome-wide association and longitudinal analyses reveal genetic loci linking pubertal height growth, pubertal timing and childhood adiposity.	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_fa01b98fb572	work_title_garry_et_al_2008_co_witness_memory_distortion_original_new_zealand	full_article_pdf	full_article	pdf	1389439	data/cache/provenance_level5/sample_300/sr_e2cb991d651a__semantic_scholar_work_json_source_url_1__wrap.warwick.ac.uk_108300_7_wrap-eyewitness-memory-distortion-following-discussion-countri.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_e2cb991d651a	Garry et al. (2008) co-witness memory distortion original New Zealand study	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_c3578aaccc3c	work_title_meltzoff_a_n_moore_m_k_1989_imitation_in_newborn_infants_exploring	full_article_pdf	full_article	pdf	3877054	data/cache/provenance_level5/sample_300/sr_e786a4f0bdc3__pubmed_doi_crossref_work_json_source_url_1__www.nature.com_articles_s41588-024-02044-7.pdf.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_e786a4f0bdc3	Meltzoff, A. N., & Moore, M. K. (1989). Imitation in newborn infants: Exploring the range of gestures imitated and the underlying mechanisms. Developmental Psychology, 25, 954ñ962	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_0cb6a8df671b	work_doi_10_17605_osf_io_evdp5	full_article_pdf	full_article	pdf	588428	data/cache/provenance_level5/sample_300/sr_ed726dff7f0e__europepmc_search_json_source_url_3__europepmc.org_articles_pmc9043698_pdf_render.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_ed726dff7f0e	Human adults prefer to cooperate even when it is costly: A replication of Curioni et al. (2022)	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_c5c928cad31e	work_title_a_trans_ethnic_genome_wide_association_study_identifies_gender_spe	full_article_pdf	full_article	pdf	321755	data/cache/provenance_level5/sample_300/sr_fee3ac01c606__pubmed_doi_semantic_scholar_work_json_source_url_1__europepmc.org_articles_pmc4527490_pdf_render.pdf	True	4	pdf_cascade	GROBID TEI, then PyMuPDF/pdfplumber page text and coordinates, then Camelot/Docling table triage	original_article_value_verifier	1	1	5	sr_fee3ac01c606	A trans-ethnic genome-wide association study identifies gender-specific loci influencing pediatric aBMD and BMC at the distal radius.	needs_extraction	Run pdf_cascade route and create source_result_support rows with exact locator/snippet/cell provenance.
file_4b45d06fd0ea	src_goldengulzarsonnetdataverse	source_object_unclassified	other	tab	6975774	data/raw/corpus_candidates/political_science_unlock/dataverse/9PWQZT/99_ps_master.tab	True	5	classify_first	sniff media type, archive members, then route to PDF/XML/HTML/table parser	artifact_classification	1	1	4	sr_a852da233b7d	Golden/Gulzar/Sonnet responsiveness - paper median of 5 preregistered result rows	needs_extraction	Run classify_first route and create source_result_support rows with exact locator/snippet/cell provenance.
