manual_task_id	source_result_id	canonical_result_id	represented_source_id	extraction_source_id	needed_artifact_type	needed_value_fields	priority_score	priority_reason	failed_route_summary	best_candidate_urls	acceptable_manual_routes	library_access_needed_yn	ill_needed_yn	author_contact_needed_yn	repository_access_request_needed_yn	assigned_to	status	opened_at	closed_at	human_outcome	created_source_file_id	created_support_ids	manual_notes
mtask_0eb69d21f042	sr_af69b1b27c9f	cr_d1f80ef8a455	work_title_change_in_observed_cdai_scores_from_baseline_to_weeks_4	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT01514240 | https://clinicaltrials.gov/study/NCT01514240	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_4103bc156236	sr_78698f5ba037	cr_3ea72750fd5c	work_title_the_variable_in_the_regression_model_of_discipline_over_inventory	src_tosh2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1016/s0272-6963(97)00033-8	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_6864510855c5	sr_8226dc61270c	cr_82a09ffa7ec1	work_title_is_the_spread_of_covid_19_across_countries_influenced_by_environme	src_tyner2026	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1101/2020.04.08.20058164	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_05822fb3f33f	sr_541412d5d4e8	cr_94ea87d0bb5f	work_plot2_metabus_open_bosco_jap_94_2_341_4420	src_bosco2020metabus	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037/a0014066	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_3797227700bd	sr_a929155b5e72	cr_9fdcae473648	work_title_jap_74_1_143	src_bosco2020metabus	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037//0021-9010.74.1.143	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_05fa9e3a495d	sr_c1becaaf9056	cr_011675cafb5f	work_title_composite_of_mortality_ongoing_need_for_hospitalization_or_mechani	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT04397718 | https://clinicaltrials.gov/study/NCT04397718	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_6f93605d6ab3	sr_3cef793ec7a4	cr_f8bbf936d50b	work_title_watson_d_hubbard_b_wiese_d_2000_general_traits_of_personality_and	src_soto2019loopr	original_source_object	original_source_object|replication_evidence	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1111/1467-6494.00102	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_79179207b33d	sr_34e03261c24d	cr_e64466cdd3da	work_title_development_of_muscularity_and_weight_concerns_in_heterosexual_and	src_tosh2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037/a0028964	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_1a27dc528509	sr_cf10c58438c7	cr_dee52cac3faa	work_title_progression_free_survival	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT01568866 | https://clinicaltrials.gov/study/NCT01568866	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_6cd8b43fe2ab	sr_4dbf0cd7b50e	cr_6b79f1bc1b62	work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis	src_tyner2026	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1093/rfs/hhy022	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_1d40bd77d8ad	sr_09538e441d8b	cr_5ec76fe7f9fa	work_title_do_management_interventions_last_evidence_from_india	src_brodeur2020	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1257/rct.2808-1.0	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_3a8728752340	sr_da95f9c21d25	cr_94b21396f267	work_title_participants_would_ascribe_a_greater_number_of_traits_and_a_lesser	src_tosh2024	original_source_object	original_source_object|replication_evidence	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1037/0022-3514.90.2.197	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_ef507fb03215	sr_62cc168cbf4c	cr_64c9d07be55b	work_title_rim_s_min_k_e_uleman_j_s_chartrand_t_l_carlston_d_e_2013_seeing_ot	src_motyl2017state	original_source_object	original_source_object	105	Target is grounded but original source bytes/value text need acquisition.	current_evidence=target_source_independently_grounded; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1016/j.jesp.2013.05.007	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_9af73bd46ad8	sr_8989ad9654f1	cr_2f811f1ee36e	work_title_investigator_s_global_assessment_iga_score_at_week_6	src_du2024	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_number_extracted; coding_status=coded_with_schema_gaps; problem_count=1	https://clinicaltrials.gov/study/NCT00455429 | https://clinicaltrials.gov/study/NCT00455429	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
mtask_56d2c5c5b45e	sr_7967f7ac70eb	cr_9ad07207f324	work_plot2_kuhberger_2014_main_results_kuhberger_364_2500	src_kuhberger2014publicationbias	other	review	75	Manual review needed by pilot coding status.	current_evidence=original_source_obtained; coding_status=coded_with_schema_gaps; problem_count=1	https://doi.org/10.1371/journal.pone.0105825	try official source URL, DOI/registry/repository resolver, lawful library access, repository/preprint search, then parse source object	unknown	false	false	unknown		open	2026-04-29T00:00:00-07:00					Pilot manual task generated from 300-row schema proof; do not scale until resolver pass is implemented.
