batch007_seed_id	candidate_id	batch007_action	dedupe_action	final_row_status	original_doi	replication_doi	original_title	replication_title	current_root_pair_ids	dedupe_key_text	created_at
batch007_seed_611c99abcf4953ca	api_candidate_dc6c6a569f92ba75	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1186/s40345-026-00420-2		Examining the associations between manic symptoms and cognitive performance in bipolar disorders: evidence from a cross-sectional replication study in the FACE-BD cohort.		10 1186 s40345 026 00420 2 examining the associations between manic symptoms and cognitive performance in bipolar disorders evidence from a cross sectional replication study in the face bd cohort unresolved original target examining the associations between manic symptoms and cognitive performance in bipolar disorders evidence from a cross sectional replication study in the face bd cohort	2026-05-06T03:12:07+00:00
batch007_seed_86e17e7462bc6cef	api_candidate_6567045e2123a4f9	exclude_exact_pair_result_unless_new_outcome_or_new_source_family	skip_exact_pair_result_current_row	promoted_to_current_root_row	10.1126/science.abh1054	10.1098/rsos.240229	Early concepts of intimacy: young humans use saliva sharing to infer close relationships	Do infants use cues of saliva-sharing to infer close relationships? A replication of Thomas &lt;i&gt;et al&lt;/i&gt;. (2022).	fig1_pair_6f4eb8922f2083e6	10 1126 science abh1054 10 1098 rsos 240229 early concepts of intimacy young humans use saliva sharing to infer close relationships do infants use cues of saliva sharing to infer close relationships a replication of thomas lt i gt et al lt i gt 2022 thomas lt i gt et al lt i gt 2022 do infants use cues of saliva sharing to infer close relationships a replication of thomas lt i gt et al lt i gt 2022	2026-05-06T03:12:07+00:00
batch007_seed_c13ef675463fc8bb	api_candidate_907aab27c1f6f614	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.3389/fncom.2026.1796308		Replication challenges in linking personality to resting-state functional connectomics.		10 3389 fncom 2026 1796308 replication challenges in linking personality to resting state functional connectomics unresolved original target replication challenges in linking personality to resting state functional connectomics	2026-05-06T03:12:07+00:00
batch007_seed_c89a280c850ffbe4	api_candidate_946c9540a38d0ea1	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1038/s41559-024-02530-5	ecological and evolutionary studies.	A large-scale in silico replication of ecological and evolutionary studies.		10 1038 s41559 024 02530 5 ecological and evolutionary studies a large scale in silico replication of ecological and evolutionary studies ecological and evolutionary studies a large scale in silico replication of ecological and evolutionary studies	2026-05-06T03:12:07+00:00
batch007_seed_3b9d79ebb61fd118	api_candidate_d341e5f3808bc3e8	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.31234/osf.io/x7d6a		External and Internalised Heterosexism, Meaning in Life, and Psychological Distress: A Conceptual Replication Study in a Sample of UK Lesbians		10 31234 osf io x7d6a external and internalised heterosexism meaning in life and psychological distress a conceptual replication study in a sample of uk lesbians unresolved original target external and internalised heterosexism meaning in life and psychological distress a conceptual replication study in a sample of uk lesbians	2026-05-06T03:12:07+00:00
batch007_seed_f927fa354b91be09	api_candidate_101e9eed30792b7f	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1371/journal.pone.0326335		The challenges of replication: A worked example of methods reproducibility using electronic health record data.		10 1371 journal pone 0326335 the challenges of replication a worked example of methods reproducibility using electronic health record data unresolved original target the challenges of replication a worked example of methods reproducibility using electronic health record data	2026-05-06T03:12:07+00:00
batch007_seed_8e78cc4105ba23b5	api_candidate_b6d1fa45def37a5d	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1371/journal.pone.0339531		I Told You So! Verbal cue beliefs are associated with truth detection, but not lie detection.		10 1371 journal pone 0339531 i told you so verbal cue beliefs are associated with truth detection but not lie detection unresolved original target i told you so verbal cue beliefs are associated with truth detection but not lie detection	2026-05-06T03:12:07+00:00
batch007_seed_c61bb414a4a1a49e	api_candidate_099c6eb209be07e5	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1371/journal.pone.0240159	influential studies on biomedical, social, behavioural and structural interventions for HIV prevention and treatment	Replication of influential studies on biomedical, social, behavioural and structural interventions for HIV prevention and treatment		10 1371 journal pone 0240159 influential studies on biomedical social behavioural and structural interventions for hiv prevention and treatment replication of influential studies on biomedical social behavioural and structural interventions for hiv prevention and treatment influential studies on biomedical social behavioural and structural interventions for hiv prevention and treatment replication of influential studies on biomedical social behavioural and structural interventions for hiv prevention and treatment	2026-05-06T03:12:07+00:00
batch007_seed_743cb3c724a925d3	api_candidate_359f17e44288e891	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1371/journal.pone.0326335		The challenges of replication: A worked example of methods reproducibility using electronic health record data		10 1371 journal pone 0326335 the challenges of replication a worked example of methods reproducibility using electronic health record data unresolved original target the challenges of replication a worked example of methods reproducibility using electronic health record data	2026-05-06T03:12:07+00:00
batch007_seed_fb75ee134b056879	api_candidate_112b3ad59e12752d	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1371/journal.pone.0272434	the only experiment reported in Dunn, Aknin, and Norton (2008)	Prosocial spending encourages happiness: A replication of the only experiment reported in Dunn, Aknin, and Norton (2008)		10 1371 journal pone 0272434 the only experiment reported in dunn aknin and norton 2008 prosocial spending encourages happiness a replication of the only experiment reported in dunn aknin and norton 2008 the only experiment reported in dunn aknin and norton 2008 prosocial spending encourages happiness a replication of the only experiment reported in dunn aknin and norton 2008	2026-05-06T03:12:07+00:00
batch007_seed_3f0977919182165e	api_candidate_a1ba220497e966a5	exclude_under_current_policy_unless_policy_changes	skip_under_current_figure1_policy	not_row_rejected_after_value_scan		10.1371/journal.pone.0151991	Associations of Oxytocinergic Polymorphisms with Face-Inversion in the N170	The Idea Is Good, but…: Failure to Replicate Associations of Oxytocinergic Polymorphisms with Face-Inversion in the N170		10 1371 journal pone 0151991 associations of oxytocinergic polymorphisms with face inversion in the n170 the idea is good but failure to replicate associations of oxytocinergic polymorphisms with face inversion in the n170 associations of oxytocinergic polymorphisms with face inversion in the n170 the idea is good but failure to replicate associations of oxytocinergic polymorphisms with face inversion in the n170	2026-05-06T03:12:07+00:00
batch007_seed_e3efb8b50c558f50	api_candidate_b3b2a9a004f83403	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1371/journal.pone.0233948		The President’s Emergency Plan for AIDS Relief and adult mortality: A replication study of HIV development assistance effects in Sub-Saharan African countries		10 1371 journal pone 0233948 the president s emergency plan for aids relief and adult mortality a replication study of hiv development assistance effects in sub saharan african countries unresolved original target the president s emergency plan for aids relief and adult mortality a replication study of hiv development assistance effects in sub saharan african countries	2026-05-06T03:12:07+00:00
batch007_seed_7e204fc3b29f34c1	api_candidate_81a2563a7e8390b2	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.3389/fpsyg.2026.1725609		Moving beyond attraction, compassion, and competence: evidence for compatibility as a distinct component of mate preferences.		10 3389 fpsyg 2026 1725609 moving beyond attraction compassion and competence evidence for compatibility as a distinct component of mate preferences unresolved original target moving beyond attraction compassion and competence evidence for compatibility as a distinct component of mate preferences	2026-05-06T03:12:07+00:00
batch007_seed_61dade72ce22da0c	api_candidate_bbdb50e5e3cf27e4	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1523/eneuro.0265-24.2024		Transcranial Direct Current Stimulation over the Posterior Parietal Cortex Increases Nontarget Retrieval during Visual Working Memory.		10 1523 eneuro 0265 24 2024 transcranial direct current stimulation over the posterior parietal cortex increases nontarget retrieval during visual working memory unresolved original target transcranial direct current stimulation over the posterior parietal cortex increases nontarget retrieval during visual working memory	2026-05-06T03:12:07+00:00
batch007_seed_634f1df620db6b4c	api_candidate_9234baa629e398b2	exclude_context_or_seed_hit	manual_review_before_repull	not_row_rejected_or_duplicate		10.1186/s13229-025-00654-4		"The ""Tetris effect"": autistic and non-autistic people share an implicit drive for perceptual cohesion."		10 1186 s13229 025 00654 4 the tetris effect autistic and non autistic people share an implicit drive for perceptual cohesion unresolved original target the tetris effect autistic and non autistic people share an implicit drive for perceptual cohesion	2026-05-06T03:12:07+00:00
